time,open,high,low,close,volume,prob_positive,prob_negative,prob_neutral,log_return,sentiment_score,sentiment_strength,sentiment_score_lag_1,sentiment_strength_lag_1,sentiment_score_lag_5,sentiment_strength_lag_5,sentiment_score_lag_10,sentiment_strength_lag_10,sentiment_score_lag_20,sentiment_strength_lag_20,close_shifted_5,target_up_5
2024-06-03,58.86,59.73,58.86,59.0,10555635,0.6157585710287095,0.1135147737339138,0.270726653933525,0.011420903140173234,0.5022437972947956,0.7292733447626233,-0.09880637501676878,0.5613137148320674,0.0449050217866898,0.21560128033161158,0.6747885388322176,0.8667148111077646,-0.07191764563322073,0.6529912725090978,58.86,0
2024-06-04,59.47,59.67,59.06,59.33,5455326,0.4446874260902405,0.1120570388933022,0.4432555337746938,0.005577636364832392,0.33263038719693827,0.5567444649835427,0.5022437972947956,0.7292733447626233,0.17534814774990076,0.6012088606754937,0.223226917286714,0.6082355851928392,0.06649244576692578,0.5454038456082342,58.33,0
2024-06-05,59.33,59.87,59.26,59.4,3772452,0.2967734187841415,0.2233132272958755,0.4799133539199829,0.0011791460980474181,0.07346019148826599,0.520086646080017,0.33263038719693827,0.5567444649835427,-0.9077259227633477,0.9424851015210151,-0.49335500411689287,0.7560571093112229,0.7302962616086007,0.7999985143542289,59.33,0
2024-06-06,59.47,60.0,59.4,59.53,6811460,0.4680248498916626,0.1643921891227364,0.3675829581916332,0.0021861607966995994,0.3036326607689262,0.632417039014399,0.07346019148826599,0.520086646080017,-0.6198644672986121,0.8169819826725869,0.014691084623336792,0.7309699952602386,0.4677044132258744,0.7461870631668716,59.13,0
2024-06-07,59.6,60.0,59.2,59.2,2262202,0.2651051618158817,0.4663042500615119,0.2685905769467353,-0.005558845275338713,-0.2011990882456302,0.7314094118773935,0.3036326607689262,0.632417039014399,-0.09880637501676878,0.5613137148320674,-0.6103239779671035,0.6976958190401394,0.6788628567010165,0.7930894624441861,58.53,0
2024-06-10,59.47,59.67,58.8,58.86,2643949,0.1293649971485138,0.3531872034072876,0.5174477696418762,-0.005759799084633307,-0.2238222062587738,0.4825522005558014,-0.2011990882456302,0.7314094118773935,0.5022437972947956,0.7292733447626233,0.0449050217866898,0.21560128033161158,-0.017319820821285303,0.2432741299271583,58.26,0
2024-06-11,59.06,59.13,58.26,58.33,2256534,0.0736690014600753,0.7320020198822021,0.1943289637565612,-0.009045202039780445,-0.6583330184221269,0.8056710213422774,-0.2238222062587738,0.4825522005558014,0.33263038719693827,0.5567444649835427,0.17534814774990076,0.6012088606754937,-0.6530616208910942,0.8028944805264473,57.93,0
2024-06-12,58.46,59.67,58.19,59.33,4502980,0.7967410981655121,0.0487210091669111,0.1545379143208265,0.01699853950500565,0.748020088998601,0.8454621073324232,-0.6583330184221269,0.8056710213422774,0.07346019148826599,0.520086646080017,-0.9077259227633477,0.9424851015210151,-0.47876918564240156,0.536308504641056,57.53,0
2024-06-13,59.47,59.6,59.13,59.13,1603414,0.091385118663311,0.5992288589477539,0.3093860149383545,-0.003376670437813237,-0.5078437402844429,0.6906139776110649,0.748020088998601,0.8454621073324232,0.3036326607689262,0.632417039014399,-0.6198644672986121,0.8169819826725869,-0.761684276163578,0.8846492990851402,57.19,0
2024-06-14,59.2,59.6,58.53,58.53,2484887,0.063725896179676,0.8072658777236938,0.1290082484483719,-0.010198966529608992,-0.7435399815440178,0.8709917739033699,-0.5078437402844429,0.6906139776110649,-0.2011990882456302,0.7314094118773935,-0.09880637501676878,0.5613137148320674,0.37570018600672483,0.7932660775259137,57.19,0
2024-06-17,58.6,58.73,58.26,58.26,9181124,0.1473531192168593,0.5092827491462231,0.3433641102164984,-0.004623691771841089,-0.3619296299293637,0.6566358683630824,-0.7435399815440178,0.8709917739033699,-0.2238222062587738,0.4825522005558014,0.5022437972947956,0.7292733447626233,0.6747885388322176,0.8667148111077646,57.59,0
2024-06-19,58.39,58.53,57.86,57.93,2176749,0.0615376718342304,0.7895680665969849,0.1488942801952362,-0.005680366422755754,-0.7280303947627544,0.8511057384312153,-0.3619296299293637,0.6566358683630824,-0.6583330184221269,0.8056710213422774,0.33263038719693827,0.5567444649835427,0.223226917286714,0.6082355851928392,59.0,1
2024-06-21,57.59,57.99,57.19,57.53,1809985,0.0222600623965263,0.896100640296936,0.08163932710886,-0.006928834233330649,-0.8738405779004097,0.9183607026934624,-0.7280303947627544,0.8511057384312153,0.748020088998601,0.8454621073324232,0.07346019148826599,0.520086646080017,-0.49335500411689287,0.7560571093112229,59.2,1
2024-06-24,57.53,58.46,57.19,57.19,2153682,0.0756562277674675,0.804566502571106,0.1197773143649101,-0.0059274929479773255,-0.7289102748036385,0.8802227303385735,-0.8738405779004097,0.9183607026934624,-0.5078437402844429,0.6906139776110649,0.3036326607689262,0.632417039014399,0.014691084623336792,0.7309699952602386,58.86,1
2024-06-25,57.32,57.99,57.19,57.19,4703337,0.1911382501324017,0.3252660334110259,0.483595718940099,0.0,-0.13412778327862418,0.5164042835434276,-0.7289102748036385,0.8802227303385735,-0.7435399815440178,0.8709917739033699,-0.2011990882456302,0.7314094118773935,-0.6103239779671035,0.6976958190401394,58.33,1
2024-07-01,57.39,57.66,56.99,57.59,1180816,0.8058175444602966,0.0213828701525926,0.1727995872497558,0.006969883591356278,0.7844346743077041,0.8272004146128892,-0.13412778327862418,0.5164042835434276,-0.3619296299293637,0.6566358683630824,-0.2238222062587738,0.4825522005558014,0.0449050217866898,0.21560128033161158,59.26,1
2024-07-02,57.99,59.4,57.66,59.0,4856674,0.7900243997573853,0.0792254786938428,0.1307501271367072,0.02418850238713834,0.7107989210635425,0.869249878451228,0.7844346743077041,0.8272004146128892,-0.7280303947627544,0.8511057384312153,-0.6583330184221269,0.8056710213422774,0.17534814774990076,0.6012088606754937,58.93,0
2024-07-03,58.86,59.33,58.73,59.2,2252635,0.5354624390602112,0.0461846925318241,0.4183528423309326,0.003384097984240494,0.48927774652838707,0.5816471315920353,0.7107989210635425,0.869249878451228,-0.8738405779004097,0.9183607026934624,0.748020088998601,0.8454621073324232,-0.9077259227633477,0.9424851015210151,58.6,0
2024-07-04,59.26,60.0,58.86,58.86,9188157,0.2306756029526392,0.3496056000391641,0.4197187721729278,-0.005759799084633307,-0.11892999708652488,0.5802812029918033,0.48927774652838707,0.5816471315920353,-0.7289102748036385,0.8802227303385735,-0.5078437402844429,0.6906139776110649,-0.6198644672986121,0.8169819826725869,58.53,0
2024-07-08,58.86,59.33,58.33,58.33,4582248,0.129743194207549,0.3906073905527591,0.4796494394540787,-0.009045202039780445,-0.2608641963452101,0.5203505847603082,-0.11892999708652488,0.5802812029918033,-0.13412778327862418,0.5164042835434276,-0.7435399815440178,0.8709917739033699,-0.09880637501676878,0.5613137148320674,58.8,1
2024-07-10,59.06,59.67,58.86,59.26,6901832,0.2985847853124141,0.2380592823028564,0.4633559361100197,0.015818001379872854,0.060525503009557724,0.5366440676152705,-0.2608641963452101,0.5203505847603082,0.7844346743077041,0.8272004146128892,-0.3619296299293637,0.6566358683630824,0.5022437972947956,0.7292733447626233,58.86,0
2024-07-11,59.26,59.47,58.93,58.93,2893682,0.0491882227361201,0.6933267116546631,0.2574850916862488,-0.00558424329559715,-0.644138488918543,0.7425149343907832,0.060525503009557724,0.5366440676152705,0.7107989210635425,0.869249878451228,-0.7280303947627544,0.8511057384312153,0.33263038719693827,0.5567444649835427,58.66,0
2024-07-12,59.0,59.26,58.6,58.6,4123911,0.0830467492341994,0.4295550584793091,0.4873981873194377,-0.005615602266855026,-0.34650830924510967,0.5126018077135085,-0.644138488918543,0.7425149343907832,0.48927774652838707,0.5816471315920353,-0.8738405779004097,0.9183607026934624,0.07346019148826599,0.520086646080017,58.53,0
2024-07-15,58.6,59.06,58.53,58.53,1174084,0.2224204689264297,0.2868952453136444,0.4906843304634094,-0.001195253279837448,-0.06447477638721472,0.5093157142400742,-0.34650830924510967,0.5126018077135085,-0.11892999708652488,0.5802812029918033,-0.7289102748036385,0.8802227303385735,0.3036326607689262,0.632417039014399,58.53,0
2024-07-16,58.6,59.26,58.6,58.8,3070892,0.500344455242157,0.2240191921591758,0.2756364047527313,0.0046024116014515785,0.2763252630829812,0.7243636474013327,-0.06447477638721472,0.5093157142400742,-0.2608641963452101,0.5203505847603082,-0.13412778327862418,0.5164042835434276,-0.2011990882456302,0.7314094118773935,58.39,0
2024-07-17,59.4,60.2,58.53,58.86,10095723,0.4597358008225758,0.1430826062957445,0.3971816003322601,0.0010198879007456026,0.31665319452683127,0.6028184071183204,0.2763252630829812,0.7243636474013327,0.060525503009557724,0.5366440676152705,0.7844346743077041,0.8272004146128892,-0.2238222062587738,0.4825522005558014,58.39,0
2024-07-22,58.53,59.06,58.39,58.66,2926232,0.3354238644242286,0.0961538907140493,0.5684222877025604,-0.003403679256021809,0.23926997371017933,0.4315777551382779,0.31665319452683127,0.6028184071183204,-0.644138488918543,0.7425149343907832,0.7107989210635425,0.869249878451228,-0.6583330184221269,0.8056710213422774,58.39,0
2024-07-23,58.73,59.06,58.53,58.53,1412799,0.4268008172512054,0.2310486733913421,0.3421505093574524,-0.002218620246175418,0.19575214385986328,0.6578494906425475,0.23926997371017933,0.4315777551382779,-0.34650830924510967,0.5126018077135085,0.48927774652838707,0.5816471315920353,0.748020088998601,0.8454621073324232,58.53,0
2024-07-24,58.46,58.93,58.46,58.53,1477891,0.8858192563056946,0.0336973741650581,0.0804834216833114,0.0,0.8521218821406364,0.9195166304707527,0.19575214385986328,0.6578494906425475,-0.06447477638721472,0.5093157142400742,-0.11892999708652488,0.5802812029918033,-0.5078437402844429,0.6906139776110649,59.67,1
2024-07-25,58.6,58.66,58.33,58.39,1764668,0.1662153266370296,0.5979689359664917,0.2358156889677047,-0.0023948010076833247,-0.4317536093294621,0.7641842626035213,0.8521218821406364,0.9195166304707527,0.2763252630829812,0.7243636474013327,-0.2608641963452101,0.5203505847603082,-0.7435399815440178,0.8709917739033699,60.67,1
2024-07-26,58.39,58.66,58.33,58.39,2713281,0.3823338846365611,0.2194590618213017,0.3982070585091908,0.0,0.1628748228152594,0.6017929464578629,-0.4317536093294621,0.7641842626035213,0.31665319452683127,0.6028184071183204,0.060525503009557724,0.5366440676152705,-0.3619296299293637,0.6566358683630824,59.33,1
2024-07-29,58.6,58.73,58.39,58.39,454233,0.1215147376060485,0.3245854079723358,0.5538998246192932,0.0,-0.20307067036628731,0.4461001455783843,0.1628748228152594,0.6017929464578629,0.23926997371017933,0.4315777551382779,-0.644138488918543,0.7425149343907832,-0.7280303947627544,0.8511057384312153,58.13,0
2024-07-30,58.39,59.06,58.39,58.53,978889,0.8859432935714722,0.0172081459313631,0.096848614513874,0.0023948010076833295,0.8687351476401091,0.9031514395028353,-0.20307067036628731,0.4461001455783843,0.19575214385986328,0.6578494906425475,-0.34650830924510967,0.5126018077135085,-0.8738405779004097,0.9183607026934624,58.66,1
2024-07-31,58.53,59.67,58.53,59.67,3731282,0.8616758584976196,0.0183297269977628,0.1199943684041499,0.019289938230860934,0.8433461314998568,0.8800055854953824,0.8687351476401091,0.9031514395028353,0.8521218821406364,0.9195166304707527,-0.06447477638721472,0.5093157142400742,-0.7289102748036385,0.8802227303385735,59.87,1
2024-08-01,59.73,61.14,59.67,60.67,43269345,0.4692842331197526,0.1230889037251471,0.4076268391476737,0.01661996042021604,0.3461953293946055,0.5923731368448997,0.8433461314998568,0.8800055854953824,-0.4317536093294621,0.7641842626035213,0.2763252630829812,0.7243636474013327,-0.13412778327862418,0.5164042835434276,58.6,0
2024-08-02,60.47,60.47,59.33,59.33,1512887,0.2067438811063766,0.271742045879364,0.5215140581130981,-0.02233426168365464,-0.06499816477298742,0.4784859269857406,0.3461953293946055,0.5923731368448997,0.1628748228152594,0.6017929464578629,0.31665319452683127,0.6028184071183204,0.7844346743077041,0.8272004146128892,58.93,0
2024-08-05,59.2,59.2,58.13,58.13,21441588,0.109631262453539,0.6764371309961591,0.213931597237076,-0.020433198557292562,-0.56680586854262,0.7860683934496981,-0.06499816477298742,0.4784859269857406,-0.20307067036628731,0.4461001455783843,0.23926997371017933,0.4315777551382779,0.7107989210635425,0.869249878451228,59.4,1
2024-08-09,58.46,59.06,58.46,58.66,3413613,0.4443915088971455,0.2344179600477218,0.3211905111869176,0.009076181836045746,0.2099735488494237,0.6788094689448674,-0.56680586854262,0.7860683934496981,0.8687351476401091,0.9031514395028353,0.19575214385986328,0.6578494906425475,0.48927774652838707,0.5816471315920353,60.74,1
2024-08-13,58.6,59.87,58.6,59.87,3187894,0.8257871568202972,0.0195452626794576,0.1546676028519868,0.02041748138795577,0.8062418941408397,0.8453324194997548,0.2099735488494237,0.6788094689448674,0.8433461314998568,0.8800055854953824,0.8521218821406364,0.9195166304707527,-0.11892999708652488,0.5802812029918033,62.07,1
2024-08-15,58.86,59.4,58.6,58.6,2766105,0.2584155052900314,0.2994402945041656,0.4421442051728566,-0.021440848354293735,-0.041024789214134216,0.557855799794197,0.8062418941408397,0.8453324194997548,0.3461953293946055,0.5923731368448997,-0.4317536093294621,0.7641842626035213,-0.2608641963452101,0.5203505847603082,61.81,1
2024-08-16,58.86,59.47,58.86,58.93,1371799,0.3030507862567901,0.3027201294898987,0.3942291438579559,0.005615602266855095,0.000330656766891424,0.6057709157466888,-0.041024789214134216,0.557855799794197,-0.06499816477298742,0.4784859269857406,0.1628748228152594,0.6017929464578629,0.060525503009557724,0.5366440676152705,61.81,1
2024-08-19,59.4,59.73,59.06,59.4,3313182,0.8184971213340759,0.0216552843339741,0.1598476693034171,0.00794392751877731,0.7968418370001018,0.84015240566805,0.000330656766891424,0.6057709157466888,-0.56680586854262,0.7860683934496981,-0.20307067036628731,0.4461001455783843,-0.644138488918543,0.7425149343907832,61.54,1
2024-08-20,59.47,60.74,59.47,60.74,20323608,0.5836628129084905,0.1388324182480573,0.2775047781566778,0.02230823324900357,0.4448303946604332,0.7224952311565478,0.7968418370001018,0.84015240566805,0.2099735488494237,0.6788094689448674,0.8687351476401091,0.9031514395028353,-0.34650830924510967,0.5126018077135085,61.2,1
2024-08-21,60.74,62.21,60.47,62.07,22013000,0.6109376847743988,0.0802404343849047,0.3088218788616359,0.02166032080795855,0.5306972503894941,0.6911781191593035,0.4448303946604332,0.7224952311565478,0.8062418941408397,0.8453324194997548,0.8433461314998568,0.8800055854953824,-0.06447477638721472,0.5093157142400742,60.94,0
2024-08-22,62.14,62.34,61.61,61.81,7083080,0.2135039925575256,0.2771938234567642,0.509302169084549,-0.004197616754379373,-0.06368983089923858,0.4906978160142898,0.5306972503894941,0.6911781191593035,-0.041024789214134216,0.557855799794197,0.3461953293946055,0.5923731368448997,0.2763252630829812,0.7243636474013327,61.2,0
2024-08-23,61.87,62.07,60.54,61.81,2156170,0.2767848446965217,0.3556115627288818,0.3676036000251769,0.0,-0.07882671803236008,0.6323964074254035,-0.06368983089923858,0.4906978160142898,0.000330656766891424,0.6057709157466888,-0.06499816477298742,0.4784859269857406,0.31665319452683127,0.6028184071183204,61.34,0
2024-08-26,61.61,61.94,61.27,61.54,7846120,0.1782234752550721,0.5434683740139008,0.2783081524074077,-0.0043777937772862124,-0.3652448987588287,0.7216918492689729,-0.07882671803236008,0.6323964074254035,0.7968418370001018,0.84015240566805,-0.56680586854262,0.7860683934496981,0.23926997371017933,0.4315777551382779,60.87,0
2024-08-27,61.54,61.61,60.8,61.2,2708280,0.1160373439391453,0.4807531883319219,0.4032094677289327,-0.005540180375615356,-0.3647158443927766,0.5967905322710672,-0.3652448987588287,0.7216918492689729,0.4448303946604332,0.7224952311565478,0.2099735488494237,0.6788094689448674,0.19575214385986328,0.6578494906425475,60.27,0
2024-08-28,61.34,61.47,60.94,60.94,1032939,0.0273334793746471,0.8901723623275757,0.0824941769242286,-0.004257415960717509,-0.8628388829529285,0.9175058417022228,-0.3647158443927766,0.5967905322710672,0.5306972503894941,0.6911781191593035,0.8062418941408397,0.8453324194997548,0.8521218821406364,0.9195166304707527,60.33,0
2024-08-29,60.87,61.81,60.87,61.2,1497431,0.7088423371315002,0.0378831103444099,0.2532745599746704,0.004257415960717432,0.6709592267870903,0.7467254474759102,-0.8628388829529285,0.9175058417022228,-0.06368983089923858,0.4906978160142898,-0.041024789214134216,0.557855799794197,-0.4317536093294621,0.7641842626035213,60.33,0
2024-08-30,61.2,61.74,61.2,61.34,5013159,0.4805867969989776,0.1053778106967607,0.4140353898207347,0.0022849691678250694,0.3752089863022169,0.5859646076957383,0.6709592267870903,0.7467254474759102,-0.07882671803236008,0.6323964074254035,0.000330656766891424,0.6057709157466888,0.1628748228152594,0.6017929464578629,59.53,0
2024-09-04,60.94,60.94,60.4,60.87,1014236,0.0445632748305797,0.8191689848899841,0.1362678110599517,-0.007691716180272504,-0.7746057100594044,0.8637322597205639,0.3752089863022169,0.5859646076957383,-0.3652448987588287,0.7216918492689729,0.7968418370001018,0.84015240566805,-0.20307067036628731,0.4461001455783843,59.13,0
2024-09-05,60.6,60.94,60.27,60.27,3556533,0.0977558853725592,0.6825936337312063,0.2196504771709442,-0.009905975010880242,-0.5848377483586471,0.7803495191037655,-0.7746057100594044,0.8637322597205639,-0.3647158443927766,0.5967905322710672,0.4448303946604332,0.7224952311565478,0.8687351476401091,0.9031514395028353,59.87,0
2024-09-06,60.33,60.74,60.07,60.33,1571708,0.2929790616035461,0.1684280261397361,0.5385929048061371,0.000995024957717466,0.12455103546381,0.4614070877432822,-0.5848377483586471,0.7803495191037655,-0.8628388829529285,0.9175058417022228,0.5306972503894941,0.6911781191593035,0.8433461314998568,0.8800055854953824,60.13,0
2024-09-09,60.27,60.33,59.67,60.33,703748,0.0195539984852075,0.8877300024032593,0.0927160531282424,0.0,-0.8681760039180518,0.9072840008884667,0.12455103546381,0.4614070877432822,0.6709592267870903,0.7467254474759102,-0.06368983089923858,0.4906978160142898,0.3461953293946055,0.5923731368448997,59.47,0
2024-09-10,60.27,60.33,59.53,59.53,2387162,0.0213192654773592,0.8977744281291962,0.0809062905609607,-0.01334910528737154,-0.876455162651837,0.9190936936065554,-0.8681760039180518,0.9072840008884667,0.3752089863022169,0.5859646076957383,-0.07882671803236008,0.6323964074254035,-0.06499816477298742,0.4784859269857406,60.54,1
2024-09-11,59.26,59.53,58.86,59.13,2058108,0.208084175363183,0.4367727786302566,0.3551429882645607,-0.00674197733256019,-0.2286886032670736,0.6448569539934396,-0.876455162651837,0.9190936936065554,-0.7746057100594044,0.8637322597205639,-0.3652448987588287,0.7216918492689729,-0.56680586854262,0.7860683934496981,60.87,1
2024-09-12,59.2,60.27,59.13,59.87,6441576,0.7938248217105864,0.0203274131054058,0.1858477406203746,0.01243713510452204,0.7734974086051807,0.8141522348159922,-0.2286886032670736,0.6448569539934396,-0.5848377483586471,0.7803495191037655,-0.3647158443927766,0.5967905322710672,0.2099735488494237,0.6788094689448674,61.2,1
2024-09-13,60.07,60.33,59.6,60.13,4877322,0.3127764264742533,0.2227517540256182,0.4644718766212463,0.004333340114216644,0.0900246724486351,0.5355281804998715,0.7734974086051807,0.8141522348159922,0.12455103546381,0.4614070877432822,-0.8628388829529285,0.9175058417022228,0.8062418941408397,0.8453324194997548,60.8,1
2024-09-16,59.93,60.2,59.4,59.47,1457852,0.4402763098478317,0.166504930704832,0.3932187557220459,-0.01103690133297507,0.27377137914299976,0.6067812405526637,0.0900246724486351,0.5355281804998715,-0.8681760039180518,0.9072840008884667,0.6709592267870903,0.7467254474759102,-0.041024789214134216,0.557855799794197,61.0,1
2024-09-17,59.53,60.54,59.26,60.54,971859,0.9540001153945924,0.0058927801437675,0.0401070304214954,0.017832319875070227,0.9481073352508249,0.9598928955383599,0.27377137914299976,0.6067812405526637,-0.876455162651837,0.9190936936065554,0.3752089863022169,0.5859646076957383,0.000330656766891424,0.6057709157466888,62.07,1
2024-09-18,60.6,61.47,60.0,60.87,6889548,0.5631695352494717,0.1142076745163648,0.3226228058338165,0.005436138912260425,0.44896186073310684,0.6773772097658365,0.9481073352508249,0.9598928955383599,-0.2286886032670736,0.6448569539934396,-0.7746057100594044,0.8637322597205639,0.7968418370001018,0.84015240566805,61.87,1
2024-09-19,60.87,61.34,60.8,61.2,2693808,0.5879392474889755,0.0491298846900462,0.362930878996849,0.005406747012447473,0.5388093627989293,0.6370691321790217,0.44896186073310684,0.6773772097658365,0.7734974086051807,0.8141522348159922,-0.5848377483586471,0.7803495191037655,0.4448303946604332,0.7224952311565478,61.87,1
2024-09-23,61.07,61.27,60.8,60.8,2093685,0.1765829622745513,0.2892300163706143,0.5341870486736298,-0.006557400546159164,-0.11264705409606299,0.4658129786451656,0.5388093627989293,0.6370691321790217,0.0900246724486351,0.5355281804998715,0.12455103546381,0.4614070877432822,0.5306972503894941,0.6911781191593035,61.54,1
2024-09-24,60.8,61.2,60.8,61.0,523790,0.937425971031189,0.0063396394252777,0.0562343746423721,0.0032840752011900187,0.9310863316059113,0.9437656104564667,-0.11264705409606299,0.4658129786451656,0.27377137914299976,0.6067812405526637,-0.8681760039180518,0.9072840008884667,-0.06368983089923858,0.4906978160142898,62.01,1
2024-09-25,61.2,62.21,61.0,62.07,5209016,0.8163771629333496,0.0292780706658958,0.1543446891009807,0.017388916252250152,0.7870990922674538,0.8456552335992454,0.9310863316059113,0.9437656104564667,0.9481073352508249,0.9598928955383599,-0.876455162651837,0.9190936936065554,-0.07882671803236008,0.6323964074254035,61.94,0
2024-09-26,62.14,62.74,61.87,61.87,5460162,0.2894118626912434,0.1289749989906946,0.5816131432851156,-0.0032273708826639526,0.16043686370054883,0.418386861681938,0.7870990922674538,0.8456552335992454,0.44896186073310684,0.6773772097658365,-0.2286886032670736,0.6448569539934396,-0.3652448987588287,0.7216918492689729,61.74,0
2024-09-27,61.87,62.61,61.87,61.87,1073168,0.5290341377258301,0.0518527999520301,0.4191130697727203,0.0,0.4771813377738,0.5808869376778601,0.16043686370054883,0.418386861681938,0.5388093627989293,0.6370691321790217,0.7734974086051807,0.8141522348159922,-0.3647158443927766,0.5967905322710672,61.54,0
2024-09-30,61.87,61.87,61.54,61.54,1278350,0.4444312155246734,0.170985996723175,0.3845827877521515,-0.005348039649001586,0.2734452188014984,0.6154172122478484,0.4771813377738,0.5808869376778601,-0.11264705409606299,0.4658129786451656,0.0900246724486351,0.5355281804998715,-0.8628388829529285,0.9175058417022228,60.87,0
2024-10-02,61.74,62.01,61.41,62.01,5522484,0.2452309057116508,0.2340492280200123,0.5207198411226273,0.007608292467890723,0.011181677691638497,0.4792801337316631,0.2734452188014984,0.6154172122478484,0.9310863316059113,0.9437656104564667,0.27377137914299976,0.6067812405526637,0.6709592267870903,0.7467254474759102,61.47,0
2024-10-03,61.94,62.81,61.81,61.94,5102352,0.1481308521082003,0.5217088659604391,0.3301602589587371,-0.001129487816729835,-0.37357801385223877,0.6698397180686394,0.011181677691638497,0.4792801337316631,0.7870990922674538,0.8456552335992454,0.9481073352508249,0.9598928955383599,0.3752089863022169,0.5859646076957383,61.14,0
